"comp","gsi","P","t_div"
4,0.675,0.000999000999000999,0.05
2,0.525,0.00599400599400599,0.05
4,0.675,0.000999000999000999,0.05
2,0.24,0.150849150849151,0.05
4,0.48,0.000999000999000999,0.05
2,0.415384615384615,0.015984015984016,0.05
4,0.6,0.000999000999000999,0.05
2,0.415384615384615,0.013986013986014,0.05
4,0.6,0.000999000999000999,0.05
2,0.415384615384615,0.022977022977023,0.05
4,0.6,0.000999000999000999,0.05
2,0.415384615384615,0.014985014985015,0.05
4,0.6,0.000999000999000999,0.05
2,0.415384615384615,0.00899100899100899,0.05
4,0.6,0.000999000999000999,0.05
2,0.321428571428572,0.048951048951049,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.020979020979021,0.05
4,0.6,0.000999000999000999,0.05
2,0.321428571428572,0.034965034965035,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.105882352941177,0.714285714285714,0.05
4,0.388235294117647,0.001998001998002,0.05
2,0.415384615384615,0.00799200799200799,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.132867132867133,0.05
4,0.48,0.001998001998002,0.05
2,0.24,0.125874125874126,0.05
4,0.48,0.000999000999000999,0.05
2,0.16875,0.316683316683317,0.05
4,0.43125,0.000999000999000999,0.05
2,0.321428571428572,0.018981018981019,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.161838161838162,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.0569430569430569,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.16875,0.370629370629371,0.05
4,0.43125,0.000999000999000999,0.05
2,0.525,0.003996003996004,0.05
4,0.675,0.000999000999000999,0.05
2,0.24,0.150849150849151,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.0729270729270729,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.105882352941177,0.641358641358641,0.05
4,0.388235294117647,0.002997002997003,0.05
2,0.321428571428572,0.047952047952048,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.026973026973027,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.0789210789210789,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.205794205794206,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.140859140859141,0.05
4,0.48,0.000999000999000999,0.05
2,0.415384615384615,0.026973026973027,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.165834165834166,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.036963036963037,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.16875,0.428571428571429,0.05
4,0.43125,0.000999000999000999,0.05
2,0.525,0.002997002997003,0.05
4,0.675,0.000999000999000999,0.05
2,0.321428571428572,0.047952047952048,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.525,0.000999000999000999,0.05
4,0.675,0.000999000999000999,0.05
2,0.24,0.194805194805195,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.0749250749250749,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.105882352941177,0.641358641358641,0.05
4,0.388235294117647,0.001998001998002,0.05
2,0.415384615384615,0.028971028971029,0.05
4,0.6,0.000999000999000999,0.05
2,0.321428571428572,0.043956043956044,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.00699300699300699,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.123876123876124,0.05
4,0.48,0.000999000999000999,0.05
2,0.654545454545455,0.001998001998002,0.05
4,0.763636363636364,0.000999000999000999,0.05
2,0.321428571428572,0.031968031968032,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.01998001998002,0.05
4,0.6,0.000999000999000999,0.05
2,0.321428571428572,0.0539460539460539,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.16875,0.432567432567433,0.05
4,0.43125,0.000999000999000999,0.05
2,0.321428571428572,0.0829170829170829,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.205794205794206,0.05
4,0.48,0.000999000999000999,0.05
2,0.05,0.888111888111888,0.05
4,0.35,0.002997002997003,0.05
2,0.415384615384615,0.014985014985015,0.05
4,0.6,0.000999000999000999,0.05
2,0.16875,0.27972027972028,0.05
4,0.43125,0.000999000999000999,0.05
2,0.24,0.106893106893107,0.05
4,0.48,0.001998001998002,0.05
2,0.525,0.003996003996004,0.05
4,0.675,0.000999000999000999,0.05
2,0.415384615384615,0.012987012987013,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.121878121878122,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.035964035964036,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.0559440559440559,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.036963036963037,0.05
4,0.535714285714286,0.001998001998002,0.05
2,0.105882352941177,0.575424575424575,0.05
4,0.388235294117647,0.000999000999000999,0.05
2,0.321428571428572,0.045954045954046,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.042957042957043,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.0529470529470529,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.002997002997003,0.05
4,0.6,0.000999000999000999,0.05
2,0.16875,0.355644355644356,0.05
4,0.43125,0.000999000999000999,0.05
2,0.16875,0.382617382617383,0.05
4,0.43125,0.000999000999000999,0.05
2,0.321428571428572,0.034965034965035,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.525,0.001998001998002,0.05
4,0.675,0.000999000999000999,0.05
2,0.321428571428572,0.0589410589410589,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.026973026973027,0.05
4,0.6,0.000999000999000999,0.05
2,0.415384615384615,0.021978021978022,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.187812187812188,0.05
4,0.48,0.000999000999000999,0.05
2,0.16875,0.360639360639361,0.05
4,0.43125,0.001998001998002,0.05
2,0.525,0.002997002997003,0.05
4,0.675,0.000999000999000999,0.05
2,0.16875,0.328671328671329,0.05
4,0.43125,0.000999000999000999,0.05
2,0.415384615384615,0.013986013986014,0.05
4,0.6,0.000999000999000999,0.05
2,0.321428571428572,0.0919080919080919,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.105882352941177,0.603396603396603,0.05
4,0.388235294117647,0.000999000999000999,0.05
2,0.321428571428572,0.0719280719280719,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.021978021978022,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.133866133866134,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.187812187812188,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.127872127872128,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.03996003996004,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.141858141858142,0.05
4,0.48,0.000999000999000999,0.05
2,0.415384615384615,0.00999000999000999,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.122877122877123,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.034965034965035,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.00799200799200799,0.05
4,0.6,0.000999000999000999,0.05
2,0.415384615384615,0.014985014985015,0.05
4,0.6,0.000999000999000999,0.05
2,0.105882352941177,0.708291708291708,0.05
4,0.388235294117647,0.000999000999000999,0.05
2,0.415384615384615,0.020979020979021,0.05
4,0.6,0.000999000999000999,0.05
2,0.321428571428572,0.038961038961039,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.027972027972028,0.05
4,0.6,0.000999000999000999,0.05
2,0.525,0.004995004995005,0.05
4,0.675,0.000999000999000999,0.05
2,0.525,0.004995004995005,0.05
4,0.675,0.000999000999000999,0.05
2,0.24,0.177822177822178,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.03996003996004,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.110889110889111,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.116883116883117,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.145854145854146,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.103896103896104,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.022977022977023,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.172827172827173,0.05
4,0.48,0.000999000999000999,0.05
2,0.16875,0.204795204795205,0.05
4,0.43125,0.000999000999000999,0.05
2,0.321428571428572,0.0569430569430569,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.051948051948052,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.16875,0.370629370629371,0.05
4,0.43125,0.000999000999000999,0.05
2,0.24,0.147852147852148,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.180819180819181,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.16983016983017,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.036963036963037,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.525,0.003996003996004,0.05
4,0.675,0.000999000999000999,0.05
2,0.321428571428572,0.0599400599400599,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.16875,0.322677322677323,0.05
4,0.43125,0.001998001998002,0.05
2,0.24,0.102897102897103,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.188811188811189,0.05
4,0.48,0.001998001998002,0.05
2,0.525,0.002997002997003,0.05
4,0.675,0.000999000999000999,0.05
2,0.415384615384615,0.00699300699300699,0.05
4,0.6,0.000999000999000999,0.05
2,0.321428571428572,0.032967032967033,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.141858141858142,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.0819180819180819,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.03996003996004,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.112887112887113,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.133866133866134,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.034965034965035,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.187812187812188,0.05
4,0.48,0.000999000999000999,0.05
2,0.105882352941177,0.617382617382617,0.05
4,0.388235294117647,0.002997002997003,0.05
2,0.415384615384615,0.015984015984016,0.05
4,0.6,0.000999000999000999,0.05
2,0.16875,0.406593406593407,0.05
4,0.43125,0.000999000999000999,0.05
2,0.321428571428572,0.030969030969031,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.24,0.0719280719280719,0.05
4,0.48,0.000999000999000999,0.05
2,0.16875,0.315684315684316,0.05
4,0.43125,0.000999000999000999,0.05
2,0.525,0.00599400599400599,0.05
4,0.675,0.000999000999000999,0.05
2,0.16875,0.367632367632368,0.05
4,0.43125,0.000999000999000999,0.05
2,0.415384615384615,0.018981018981019,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.113886113886114,0.05
4,0.48,0.000999000999000999,0.05
2,0.415384615384615,0.00999000999000999,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.15984015984016,0.05
4,0.48,0.000999000999000999,0.05
2,0.415384615384615,0.013986013986014,0.05
4,0.6,0.000999000999000999,0.05
2,0.415384615384615,0.00999000999000999,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.176823176823177,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.136863136863137,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.038961038961039,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.16875,0.335664335664336,0.05
4,0.43125,0.000999000999000999,0.05
2,0.321428571428572,0.036963036963037,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.033966033966034,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.018981018981019,0.05
4,0.6,0.000999000999000999,0.05
2,0.525,0.000999000999000999,0.05
4,0.675,0.000999000999000999,0.05
2,0.24,0.147852147852148,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.141858141858142,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.03996003996004,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.321428571428572,0.03996003996004,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.415384615384615,0.012987012987013,0.05
4,0.6,0.000999000999000999,0.05
2,0.16875,0.383616383616384,0.05
4,0.43125,0.001998001998002,0.05
2,0.24,0.175824175824176,0.05
4,0.48,0.000999000999000999,0.05
2,0.321428571428572,0.038961038961039,0.05
4,0.535714285714286,0.000999000999000999,0.05
2,0.16875,0.313686313686314,0.05
4,0.43125,0.000999000999000999,0.05
2,0.525,0.002997002997003,0.05
4,0.675,0.000999000999000999,0.05
2,0.415384615384615,0.015984015984016,0.05
4,0.6,0.000999000999000999,0.05
2,0.24,0.14985014985015,0.05
4,0.48,0.000999000999000999,0.05
2,0.24,0.11988011988012,0.05
4,0.48,0.000999000999000999,0.05
2,0.16875,0.480519480519481,0
4,0.43125,0.000999000999000999,0
2,0.05,0.954045954045954,0
4,0.35,0.002997002997003,0
2,0.105882352941177,0.805194805194805,0
4,0.388235294117647,0.002997002997003,0
2,0.105882352941177,0.613386613386613,0
4,0.388235294117647,0.001998001998002,0
2,0,1,0
4,0.315789473684211,0.00999000999000999,0
2,0.24,0.122877122877123,0
4,0.48,0.000999000999000999,0
2,0.05,0.937062937062937,0
4,0.35,0.002997002997003,0
2,0.16875,0.376623376623377,0
4,0.43125,0.001998001998002,0
2,0.05,0.932067932067932,0
4,0.35,0.001998001998002,0
2,0.05,0.93006993006993,0
4,0.35,0.00599400599400599,0
2,0.16875,0.547452547452547,0
4,0.43125,0.000999000999000999,0
2,0.105882352941177,0.647352647352647,0
4,0.388235294117647,0.000999000999000999,0
2,0.105882352941177,0.784215784215784,0
4,0.388235294117647,0.001998001998002,0
2,0.105882352941177,0.682317682317682,0
4,0.388235294117647,0.000999000999000999,0
2,0.05,0.93006993006993,0
4,0.35,0.004995004995005,0
2,0.105882352941177,0.691308691308691,0
4,0.388235294117647,0.002997002997003,0
2,0.16875,0.43956043956044,0
4,0.43125,0.000999000999000999,0
2,0.105882352941177,0.707292707292707,0
4,0.388235294117647,0.003996003996004,0
2,0,1,0
4,0.315789473684211,0.00999000999000999,0
2,0.105882352941177,0.754245754245754,0
4,0.388235294117647,0.001998001998002,0
2,0,1,0
4,0.315789473684211,0.010989010989011,0
2,0.105882352941177,0.662337662337662,0
4,0.388235294117647,0.000999000999000999,0
2,0.05,0.928071928071928,0
4,0.35,0.00599400599400599,0
2,0.05,0.947052947052947,0
4,0.35,0.001998001998002,0
2,0.105882352941177,0.659340659340659,0
4,0.388235294117647,0.001998001998002,0
2,0.105882352941177,0.595404595404595,0
4,0.388235294117647,0.001998001998002,0
2,0.105882352941177,0.717282717282717,0
4,0.388235294117647,0.002997002997003,0
2,0.321428571428572,0.0539460539460539,0
4,0.535714285714286,0.000999000999000999,0
2,0.24,0.16983016983017,0
4,0.48,0.000999000999000999,0
2,0.24,0.232767232767233,0
4,0.48,0.001998001998002,0
2,0.105882352941177,0.722277722277722,0
4,0.388235294117647,0.000999000999000999,0
2,0.105882352941177,0.68031968031968,0
4,0.388235294117647,0.001998001998002,0
2,0.05,0.934065934065934,0
4,0.35,0.003996003996004,0
2,0.05,0.871128871128871,0
4,0.35,0.001998001998002,0
2,0.105882352941177,0.713286713286713,0
4,0.388235294117647,0.001998001998002,0
2,0.05,0.925074925074925,0
4,0.35,0.002997002997003,0
2,0.16875,0.41958041958042,0
4,0.43125,0.000999000999000999,0
2,0.105882352941177,0.686313686313686,0
4,0.388235294117647,0.001998001998002,0
2,0.105882352941177,0.672327672327672,0
4,0.388235294117647,0.000999000999000999,0
2,0.105882352941177,0.487512487512487,0
4,0.388235294117647,0.000999000999000999,0
2,0.16875,0.378621378621379,0
4,0.43125,0.002997002997003,0
2,0.105882352941177,0.769230769230769,0
4,0.388235294117647,0.001998001998002,0
2,0,1,0
4,0.315789473684211,0.00799200799200799,0
2,0.415384615384615,0.00599400599400599,0
4,0.6,0.000999000999000999,0
2,0.05,0.867132867132867,0
4,0.35,0.004995004995005,0
2,0.16875,0.470529470529471,0
4,0.43125,0.001998001998002,0
2,0.16875,0.311688311688312,0
4,0.43125,0.000999000999000999,0
2,0.05,0.884115884115884,0
4,0.35,0.002997002997003,0
2,0.05,0.94005994005994,0
4,0.35,0.001998001998002,0
2,0.16875,0.345654345654346,0
4,0.43125,0.000999000999000999,0
2,0.05,0.951048951048951,0
4,0.35,0.003996003996004,0
2,0.16875,0.311688311688312,0
4,0.43125,0.000999000999000999,0
2,0.105882352941177,0.717282717282717,0
4,0.388235294117647,0.001998001998002,0
2,0.105882352941177,0.651348651348651,0
4,0.388235294117647,0.000999000999000999,0
2,0.05,0.966033966033966,0
4,0.35,0.000999000999000999,0
2,0.105882352941177,0.653346653346653,0
4,0.388235294117647,0.000999000999000999,0
2,0.05,0.941058941058941,0
4,0.35,0.002997002997003,0
2,0.16875,0.421578421578422,0
4,0.43125,0.000999000999000999,0
2,0.05,0.92007992007992,0
4,0.35,0.00599400599400599,0
2,0.05,0.878121878121878,0
4,0.35,0.001998001998002,0
2,0.105882352941177,0.728271728271728,0
4,0.388235294117647,0.001998001998002,0
2,0.105882352941177,0.67032967032967,0
4,0.388235294117647,0.001998001998002,0
2,0.05,0.922077922077922,0
4,0.35,0.002997002997003,0
2,0.105882352941177,0.665334665334665,0
4,0.388235294117647,0.001998001998002,0
2,0.16875,0.382617382617383,0
4,0.43125,0.000999000999000999,0
2,0.24,0.213786213786214,0
4,0.48,0.000999000999000999,0
2,0.105882352941177,0.727272727272727,0
4,0.388235294117647,0.000999000999000999,0
2,0.16875,0.242757242757243,0
4,0.43125,0.001998001998002,0
2,0.105882352941177,0.747252747252747,0
4,0.388235294117647,0.000999000999000999,0
2,0.16875,0.282717282717283,0
4,0.43125,0.000999000999000999,0
2,0.24,0.164835164835165,0
4,0.48,0.000999000999000999,0
2,0.05,0.929070929070929,0
4,0.35,0.001998001998002,0
2,0.24,0.126873126873127,0
4,0.48,0.000999000999000999,0
2,0.24,0.130869130869131,0
4,0.48,0.000999000999000999,0
2,0.105882352941177,0.759240759240759,0
4,0.388235294117647,0.000999000999000999,0
2,0.05,0.858141858141858,0
4,0.35,0.003996003996004,0
2,0.05,0.8001998001998,0
4,0.35,0.002997002997003,0
2,0,1,0
4,0.315789473684211,0.004995004995005,0
2,0.05,0.931068931068931,0
4,0.35,0.000999000999000999,0
2,0,1,0
4,0.315789473684211,0.00599400599400599,0
2,0.16875,0.438561438561439,0
4,0.43125,0.000999000999000999,0
2,0.16875,0.324675324675325,0
4,0.43125,0.000999000999000999,0
2,0.105882352941177,0.658341658341658,0
4,0.388235294117647,0.000999000999000999,0
2,0.105882352941177,0.764235764235764,0
4,0.388235294117647,0.000999000999000999,0
2,0.24,0.152847152847153,0
4,0.48,0.000999000999000999,0
2,0.16875,0.313686313686314,0
4,0.43125,0.000999000999000999,0
2,0.105882352941177,0.744255744255744,0
4,0.388235294117647,0.001998001998002,0
2,0.16875,0.333666333666334,0
4,0.43125,0.000999000999000999,0
2,0,1,0
4,0.315789473684211,0.004995004995005,0
2,0.105882352941177,0.538461538461538,0
4,0.388235294117647,0.001998001998002,0
2,0.16875,0.401598401598402,0
4,0.43125,0.000999000999000999,0
2,0.05,0.859140859140859,0
4,0.35,0.002997002997003,0
2,0.05,0.925074925074925,0
4,0.35,0.002997002997003,0
2,0.05,0.936063936063936,0
4,0.35,0.004995004995005,0
2,0.105882352941177,0.578421578421578,0
4,0.388235294117647,0.001998001998002,0
2,0.16875,0.247752247752248,0
4,0.43125,0.000999000999000999,0
2,0.24,0.211788211788212,0
4,0.48,0.000999000999000999,0
2,0.24,0.220779220779221,0
4,0.48,0.000999000999000999,0
2,0.105882352941177,0.641358641358641,0
4,0.388235294117647,0.002997002997003,0
2,0,1,0
4,0.315789473684211,0.010989010989011,0
2,0,1,0
4,0.315789473684211,0.011988011988012,0
2,0.105882352941177,0.723276723276723,0
4,0.388235294117647,0.001998001998002,0
2,0.105882352941177,0.733266733266733,0
4,0.388235294117647,0.001998001998002,0
2,0.105882352941177,0.587412587412587,0
4,0.388235294117647,0.001998001998002,0
2,0.321428571428572,0.0629370629370629,0
4,0.535714285714286,0.000999000999000999,0
2,0.05,0.932067932067932,0
4,0.35,0.004995004995005,0
2,0,1,0
4,0.315789473684211,0.010989010989011,0
2,0,1,0
4,0.315789473684211,0.00599400599400599,0
2,0.16875,0.335664335664336,0
4,0.43125,0.000999000999000999,0
2,0.321428571428572,0.043956043956044,0
4,0.535714285714286,0.000999000999000999,0
2,0.24,0.118881118881119,0
4,0.48,0.000999000999000999,0
2,0.05,0.922077922077922,0
4,0.35,0.003996003996004,0
